,ID,Component_Type,Manufacturer,Installation_Date,Traffic_Load,CPU_Usage,Memory_Usage,Temperature,Failure_Type,Failure_Timestamp,Failure_Duration_Hours,Maintenance_Activity,Maintenance_Date,Maintenance_Cost
10246,N10247,router,HP,2011-12-12,20.69786490726433,90.19577596419688,82.02938276865105,33.94504852090577,software,2023-08-26,20,repair,2023-10-08,618.9902758039776
10247,N10248,switch,HP,2016-04-06,66.41528110958048,65.75007415664852,13.342568945503896,39.49003224364598,software,2023-05-08,1,inspection,2022-06-04,483.9079992904701
10248,N10249,router,Cisco,2016-01-07,69.2850961185034,90.09462520643419,29.244973286973686,43.65418626567345,configuration,2023-06-26,17,repair,2022-06-16,751.1113627431708
10249,N10250,router,Cisco,2011-01-12,14.926549128491494,68.60691821558159,67.098070720778,26.77374697217383,configuration,2023-12-02,14,inspection,2022-09-01,686.0429254794493
10250,N10251,router,HP,2010-11-27,27.804824502958514,54.77364793844027,22.99131570014109,20.835735788140923,configuration,2023-07-28,6,upgrade,2022-09-15,322.0311213993451
10251,N10252,load balancer,HP,2011-07-15,82.52794327897033,58.64404251361498,54.28536186473597,25.439641097338317,software,2022-08-15,7,upgrade,2022-07-07,486.6701989780563
10252,N10253,switch,Cisco,2016-08-08,46.10495734598986,60.51055312044495,18.012143529418147,12.314370900223675,hardware,2023-03-18,14,repair,2022-02-14,738.580695238431
10253,N10254,router,HP,2010-02-19,12.136794527085314,2.899521939017735,40.71127048233817,35.119997308148164,configuration,2022-05-09,9,repair,2022-01-01,960.5946599607615
10254,N10255,load balancer,Juniper,2015-07-26,10.969834338063633,19.390997461828206,67.12997490477967,15.403115816778362,configuration,2022-10-30,1,inspection,2023-04-13,864.1863170718258
10255,N10256,firewall,HP,2013-12-13,49.83053092509151,54.4063854769349,6.40191803422111,35.28874673851957,hardware,2023-12-28,16,upgrade,2022-11-01,395.03149502962583
10256,N10257,router,Cisco,2018-03-07,43.65545271480023,51.04054948001284,64.81915679110864,20.588053697881385,hardware,2023-08-06,10,inspection,2023-03-27,903.53782996521
10257,N10258,router,Dell,2011-07-23,55.72872801305686,80.67545647657795,63.838117488380576,29.06776948428918,hardware,2023-07-01,1,upgrade,2023-01-07,304.00646464397744
10258,N10259,firewall,Cisco,2017-10-19,0.8453728852640396,39.260130837594374,23.09484258768989,48.65601597437045,hardware,2022-02-28,6,inspection,2022-03-19,121.16252310441173
10259,N10260,switch,Dell,2014-11-23,97.86459084424524,79.36561661030858,77.16923081869082,7.865800118593769,hardware,2022-02-25,15,upgrade,2023-08-02,450.64480580033074
10260,N10261,router,Cisco,2018-02-12,20.05387381512206,25.776636506347185,9.04588705105115,29.279033625462812,hardware,2023-12-29,16,upgrade,2022-11-22,864.4458859327245
10261,N10262,firewall,Juniper,2016-10-11,76.2337818368252,5.683289366815403,73.4404332077857,9.767774641301546,software,2023-09-02,3,inspection,2022-06-07,473.49874113529665
10262,N10263,load balancer,Dell,2018-01-23,76.15101600745795,98.49407306441455,35.80652290593288,13.007659595704746,software,2022-01-27,4,upgrade,2022-01-12,738.4022766585643
10263,N10264,switch,HP,2010-04-22,84.80400615869954,21.271143659208246,1.86533230574778,5.199790268800419,hardware,2022-04-06,18,repair,2022-04-24,639.6131653356873
10264,N10265,firewall,HP,2015-10-23,78.81585489484537,18.43179279212904,3.0227659992804856,27.43128625289118,hardware,2023-10-11,7,inspection,2022-06-01,140.29133381396394
10265,N10266,router,Dell,2018-02-08,32.66319047297909,79.02105472057033,63.218018890428255,30.494230422842953,software,2022-03-26,16,repair,2023-05-03,870.5389535161472
10266,N10267,switch,HP,2010-03-05,81.82213233811706,64.618600603656,4.424703560083854,48.89186583280267,hardware,2022-09-19,12,repair,2023-10-25,443.25342221687976
10267,N10268,router,Dell,2016-05-23,56.19771772830061,67.00221398845622,41.55221653632136,37.16513446475281,hardware,2023-06-24,21,upgrade,2022-01-27,969.9152432943989
10268,N10269,firewall,Cisco,2014-08-22,50.39870742716052,2.042808471581481,66.88000786056041,46.28233917432611,configuration,2022-10-27,15,inspection,2023-02-25,328.1902548522901
10269,N10270,firewall,Juniper,2016-05-02,59.12849159018309,20.588487672294985,4.463938786607658,16.980885445097353,hardware,2022-05-28,2,repair,2022-07-12,361.52071188669294
10270,N10271,router,Juniper,2018-01-27,15.988685002289571,81.29523982814281,17.035009671513347,4.59624875645816,software,2023-10-25,20,repair,2023-06-27,605.3985146075004
10271,N10272,router,Dell,2017-11-08,32.74757488583434,12.632984991431995,50.63954685302462,46.50554434204674,software,2022-09-20,7,inspection,2022-01-12,456.51637725297286
10272,N10273,router,Dell,2015-04-23,60.12549979099242,42.36818550077794,45.530714251341266,43.894744386150535,configuration,2022-12-19,7,upgrade,2023-06-08,300.4421727312862
10273,N10274,switch,HP,2010-08-17,56.83921449846484,66.22383749459033,14.547295272687599,38.327952960525316,configuration,2023-04-07,14,upgrade,2023-09-14,706.5018697478723
10274,N10275,router,Cisco,2015-12-29,28.770697779845488,82.57934991895328,16.445149489210465,7.569262913276842,hardware,2022-03-01,18,repair,2023-01-05,394.9256965813784
10275,N10276,switch,HP,2014-10-19,30.852127210606174,38.32850695738175,37.95852166102295,20.479956314639384,software,2023-01-30,20,upgrade,2023-10-08,506.03005290853207
10276,N10277,router,Juniper,2011-02-02,91.78743573121669,31.729749983824405,25.98208963260875,2.2860885815110645,hardware,2023-01-23,17,inspection,2022-01-07,297.5206076277166
10277,N10278,switch,Dell,2011-05-27,80.63028083504521,2.255755732085174,11.425869575460258,17.08554697482878,software,2023-12-09,11,repair,2023-05-14,267.4966421605901
10278,N10279,load balancer,Dell,2016-12-15,79.09644005877783,57.59390518277715,37.60751749239295,31.747451859634452,configuration,2023-06-26,10,repair,2023-10-26,323.3518171233546
10279,N10280,router,Dell,2013-06-29,13.12685119871425,70.64503245023322,44.07204958434199,16.58614301279244,configuration,2022-07-26,1,upgrade,2022-02-08,876.6008088326504
10280,N10281,firewall,Juniper,2017-10-10,95.19414051989902,38.674988482119744,45.850208274031566,23.533559738388476,hardware,2023-07-18,9,repair,2022-04-15,326.28185838026525
10281,N10282,load balancer,Juniper,2012-09-30,63.666224893549185,23.699186689511198,37.624674982596105,12.191180265847379,hardware,2022-12-31,20,repair,2023-07-07,891.6951620864538
10282,N10283,router,Dell,2013-02-27,55.08223510525922,83.27350125524539,20.244943437377948,7.539918694837677,hardware,2022-05-09,6,upgrade,2023-12-17,487.4578545926388
10283,N10284,switch,Juniper,2017-03-02,34.19402114377262,47.40657347583749,80.73204699762816,43.30637795962025,hardware,2023-01-18,12,repair,2022-02-25,103.94287460547768
10284,N10285,switch,Dell,2017-11-01,27.665872775720658,73.97501537083296,8.816310351060896,7.922750388352667,configuration,2022-05-06,3,inspection,2023-05-18,801.4405004723367
10285,N10286,switch,Juniper,2011-11-13,68.22962605214991,93.80714303878645,48.30311084618539,41.20335381333251,configuration,2022-08-15,11,upgrade,2023-08-25,169.887279207177
10286,N10287,firewall,Cisco,2011-06-18,50.542841936643825,43.86393330478384,14.47273972125348,39.64591124311471,hardware,2023-10-12,5,inspection,2022-09-17,286.8464668995439
10287,N10288,router,Juniper,2011-08-16,89.1601979059246,96.75039960774055,44.73581520039098,18.598388773949655,hardware,2022-12-21,23,inspection,2022-11-09,357.4680546220166
10288,N10289,switch,HP,2012-02-12,68.9728520854622,26.039985864197657,32.35487269876326,27.584199837855877,hardware,2022-02-17,21,inspection,2022-07-25,258.9839013951248
10289,N10290,firewall,HP,2015-03-18,21.154209354525733,47.84138492573267,63.546789611939644,2.1182220096994717,software,2022-09-10,8,upgrade,2022-05-01,313.05818828729105
10290,N10291,firewall,Dell,2016-04-05,41.30250758946347,29.57994715421639,3.5366074480568943,30.053445234122307,hardware,2022-06-28,12,inspection,2023-11-15,488.56941932903794
10291,N10292,switch,Juniper,2010-05-13,18.16170083201447,11.704382408618141,89.76459380270762,39.159768462007506,software,2023-04-18,20,upgrade,2023-08-22,824.4437451168155
10292,N10293,router,Cisco,2011-06-03,75.09316517563225,52.119572088234946,83.48049101931389,2.5215314311396506,configuration,2023-09-27,20,repair,2023-01-07,384.16476184275666
10293,N10294,router,HP,2013-01-09,77.11780952314756,35.21247871742684,96.33626764388158,6.274130493371432,software,2023-06-15,17,inspection,2022-06-17,208.06968152578446
10294,N10295,firewall,Cisco,2013-04-21,77.7794169996281,49.52885580763834,47.363519697250965,35.5231353186902,configuration,2022-12-28,1,repair,2022-07-18,692.2258916143234
10295,N10296,load balancer,Cisco,2015-12-26,70.05776294021825,81.77846949127155,88.4540022470102,34.43203742015798,configuration,2023-11-26,15,inspection,2023-03-07,224.3123792291733
10296,N10297,switch,Cisco,2012-01-28,5.145455149528111,54.90599222586171,20.379482805511252,31.764977686819186,configuration,2023-06-13,8,repair,2022-10-12,187.25002038457836
10297,N10298,load balancer,Juniper,2010-09-14,20.445168028781325,94.90844315052041,72.06400666248747,5.622994780782947,configuration,2022-04-12,9,repair,2022-05-06,532.6655671947908
10298,N10299,load balancer,Cisco,2011-12-16,59.035450251629086,61.24333733058229,36.15646189226651,30.268716874621894,configuration,2022-06-04,14,upgrade,2023-01-16,196.9140354549309
10299,N10300,router,Cisco,2011-11-20,51.861985286864844,5.896870914752828,35.253707651077484,12.559056210516728,software,2022-11-14,6,upgrade,2022-05-21,687.8574493167923
10300,N10301,firewall,Juniper,2017-11-10,89.8048159327958,21.03286835411331,24.034001604552056,29.50896078428027,software,2022-11-23,12,upgrade,2023-09-25,130.3261855357378
10301,N10302,load balancer,Dell,2011-02-24,75.84636038240743,70.56493361576953,48.2240677384332,24.888419563425163,configuration,2023-01-02,16,upgrade,2023-03-14,746.8225575576396
10302,N10303,load balancer,Dell,2018-01-18,99.04312579658368,18.477226411934677,92.0388258177067,27.027112374625435,hardware,2023-01-06,1,upgrade,2023-10-15,145.78651925576997
10303,N10304,switch,Cisco,2014-08-05,84.55363629359714,66.86197390093243,67.12233546675797,21.45298744624551,software,2023-01-16,16,upgrade,2023-05-06,221.13924620822195
10304,N10305,load balancer,Dell,2012-07-15,2.3345289720005713,33.478654960138186,58.84362919962932,11.537489290734992,hardware,2022-09-08,19,upgrade,2022-06-06,497.3635367860779
10305,N10306,load balancer,Cisco,2012-07-22,45.52688225630532,58.74566587599242,10.345666637847694,32.17273460818485,hardware,2022-10-08,18,inspection,2023-02-16,736.7255537218073
10306,N10307,firewall,Dell,2014-06-27,13.05500484601244,61.32839353260642,29.072813503209062,34.18675219973022,hardware,2023-04-03,22,inspection,2023-01-19,741.3130382458664
10307,N10308,router,Juniper,2014-08-15,69.78980539456775,94.49109910154387,96.82530364080392,24.76536037720865,configuration,2023-09-11,3,repair,2022-09-20,908.2586257240208
10308,N10309,load balancer,Juniper,2016-10-30,5.416771869157488,51.77680127932659,21.36427958004351,20.974755426519316,software,2022-09-10,16,repair,2023-01-16,790.7268776807008
10309,N10310,firewall,Juniper,2011-03-26,88.7642458130038,27.04417283859788,85.52066314993098,47.56484505425955,hardware,2023-01-14,21,repair,2022-05-02,844.4556448353605
10310,N10311,router,Dell,2014-05-24,61.59088102444843,88.58848812258798,36.88302547846377,20.330028016344333,software,2022-03-01,15,repair,2022-09-02,864.4849332566223
10311,N10312,router,Cisco,2014-04-28,91.88795136824922,17.32763050646493,12.707641152281878,42.349149514221274,hardware,2022-06-21,8,upgrade,2022-02-09,952.3991809632064
10312,N10313,firewall,Dell,2013-11-23,75.92449035440595,9.348463687881459,56.05577081529557,0.8113793316851359,hardware,2022-11-05,14,upgrade,2023-09-30,842.7108523587276
10313,N10314,firewall,HP,2013-11-20,83.85091971381917,3.767468291356102,4.019370015705038,10.124423503194024,configuration,2022-02-08,20,repair,2022-04-05,980.4126531373128
10314,N10315,router,Dell,2015-07-05,14.607286890841209,98.70972766607966,37.679102011892596,31.110991407836597,software,2022-04-19,7,upgrade,2023-08-26,515.1438481127592
10315,N10316,switch,Dell,2016-05-29,34.61007125830249,89.39732867849852,67.83215802412477,46.47166858995942,configuration,2022-08-07,6,upgrade,2023-04-13,736.0206530298515
10316,N10317,router,HP,2012-12-08,48.88701822472008,63.611583177057575,56.33481617045323,34.496890916110594,software,2022-07-22,7,repair,2022-02-18,231.38670502336242
10317,N10318,firewall,Dell,2012-03-18,84.68894094837846,55.67864245664862,95.70750988345894,20.041346506323375,software,2023-07-04,15,upgrade,2022-03-29,824.8009263372286
10318,N10319,firewall,Juniper,2011-09-22,26.61141205405827,59.55594114375271,31.409245211480208,39.5309931841318,configuration,2023-04-10,23,inspection,2023-03-03,240.69457659200958
10319,N10320,switch,Cisco,2017-09-30,32.35092751639144,3.0740061908150373,99.36924935690232,36.84892095760114,hardware,2023-01-17,2,repair,2023-05-20,599.7518314149604
10320,N10321,router,Dell,2014-09-28,84.65038384386516,74.75678344737636,6.614346616472311,41.90515729716998,software,2023-09-26,13,repair,2023-05-27,306.72383865120526
10321,N10322,switch,HP,2014-06-22,25.93268645383794,80.73314975838615,77.63223282567616,40.22793653589969,hardware,2022-05-23,19,repair,2023-08-04,278.2456222361412
10322,N10323,load balancer,Dell,2014-02-10,38.43449018014088,9.29784750015915,9.468689373159567,21.0055061700754,hardware,2023-11-27,6,inspection,2023-09-12,679.2103381127449
10323,N10324,switch,Dell,2017-02-22,15.84847710343208,38.66622662576849,84.94282302289001,30.260937701840867,configuration,2022-09-23,18,inspection,2022-07-24,675.7971046745718
10324,N10325,router,Dell,2016-10-08,57.35639405386964,73.98407371134734,15.516318507637328,2.194015966405871,configuration,2022-01-11,4,inspection,2023-03-23,126.14049845386288
10325,N10326,router,Dell,2010-03-22,38.50606111431758,89.75859357042178,22.547113122465735,39.36412488192072,hardware,2023-02-12,6,inspection,2023-09-11,542.9209596983965
10326,N10327,router,HP,2015-07-27,30.946243224325855,69.3730306933194,89.17214922808002,44.14537459566031,configuration,2023-03-14,6,upgrade,2023-02-21,241.6849641558368
10327,N10328,firewall,HP,2010-04-12,57.558878312516256,9.242778076870096,85.99473762160702,47.357099056460974,software,2023-11-05,14,inspection,2022-05-19,538.1036336316648
10328,N10329,router,HP,2015-03-15,95.71905140587296,20.498015333740238,20.543968882194008,3.6714435836000145,software,2023-11-25,13,upgrade,2023-12-09,780.3060377323853
10329,N10330,load balancer,Juniper,2014-05-28,24.02805732482144,75.15685808259686,4.8205653484486355,40.22386779707243,hardware,2022-07-20,8,inspection,2022-07-21,157.88350916313377
10330,N10331,firewall,HP,2012-05-27,93.30092471401133,9.894577951741656,19.987382582305525,16.236086340065608,software,2023-07-31,20,repair,2023-04-16,510.66371747841697
10331,N10332,switch,Juniper,2013-06-06,14.888409537369151,49.87653480841148,33.87920108060267,22.432960840831413,configuration,2022-04-01,12,repair,2022-07-05,550.3039539354716
10332,N10333,router,Juniper,2015-01-07,28.77572216946763,89.90342522711686,51.85499993079704,44.785949971834164,configuration,2023-10-30,20,inspection,2023-02-16,461.6434506645182
10333,N10334,load balancer,Juniper,2018-02-16,4.408775882153726,36.78413720210144,57.99365102269392,11.8098427667579,software,2023-02-25,20,upgrade,2023-03-23,477.0228312793404
10334,N10335,load balancer,Juniper,2016-06-07,98.55957275868661,12.82407916903665,44.37776517109944,19.85405069190252,software,2023-01-07,18,repair,2022-10-19,771.3997447261972
10335,N10336,firewall,Dell,2012-11-11,98.30797695729274,35.91216259978878,22.69827200554413,2.9289853131635346,hardware,2023-11-21,3,upgrade,2022-12-15,802.2882346811098
10336,N10337,firewall,HP,2012-06-16,93.7557220093061,0.33275363961707827,33.00961698084921,25.965328696778244,configuration,2022-03-05,14,inspection,2022-12-25,553.7854547951013
10337,N10338,router,Juniper,2010-11-12,48.0476654758768,20.11363796917751,80.8520044297487,30.725549791800265,software,2022-03-24,14,upgrade,2022-09-03,944.8963502085835
10338,N10339,router,HP,2012-04-13,48.97541315614126,29.90113066211545,16.28457189594421,6.172334722461292,hardware,2023-08-13,21,repair,2022-08-19,743.6112692155195
10339,N10340,load balancer,HP,2017-04-06,14.071181652990916,34.75948061780232,70.63943095494766,42.05323869476387,hardware,2022-11-02,5,upgrade,2022-10-29,624.5698175865147
10340,N10341,load balancer,Dell,2016-05-08,12.406131067039517,0.9155780426653215,49.29213642772137,14.372497428302427,hardware,2023-09-18,6,inspection,2023-12-17,810.8811782094441
10341,N10342,load balancer,Cisco,2010-01-24,65.85481848949779,45.96787715321802,87.71965135237411,18.819387908171333,configuration,2023-05-20,8,inspection,2022-08-25,829.2587429126974
10342,N10343,load balancer,Dell,2012-07-31,75.00341482075982,72.46751078673584,10.57127889481232,18.089158814711322,software,2022-05-18,14,inspection,2023-09-23,204.51799741208228
10343,N10344,load balancer,Cisco,2015-10-04,15.298202594879529,0.15100440807899185,53.06783992915503,39.396789772801895,configuration,2023-02-04,7,repair,2023-08-03,536.0917334520038
10344,N10345,firewall,HP,2013-08-08,85.17568079191258,43.01595967630978,17.87899704314555,29.45003657078819,configuration,2022-07-19,19,repair,2023-07-17,527.7446327627531
10345,N10346,router,Juniper,2017-06-21,74.92107664859277,64.39591700180101,84.47348850028305,43.7449648857859,hardware,2022-05-14,16,upgrade,2022-03-22,341.4874148880583
10346,N10347,firewall,Juniper,2016-07-16,79.00483354109144,41.43506456003748,95.96608993993611,42.788114485142856,software,2023-02-21,4,inspection,2022-07-25,783.8543612363177
10347,N10348,load balancer,Dell,2011-09-03,85.20269947514063,23.048256730658835,61.053143063291124,42.390202258226395,configuration,2022-02-11,21,inspection,2023-01-09,213.0510166118894
10348,N10349,switch,Juniper,2012-04-04,1.843430281854186,48.485758265064064,86.51323557530807,34.01319566049252,configuration,2022-03-06,4,repair,2023-08-22,933.1671524536052
10349,N10350,router,Dell,2016-06-10,70.98099090889282,60.89116771729968,28.86138593229841,40.65562637372,hardware,2022-10-18,2,repair,2023-02-15,152.62496094998482
10350,N10351,switch,Juniper,2013-05-20,50.65139018055098,67.94507859701297,76.70917124842906,8.105686416653556,configuration,2023-04-12,5,upgrade,2022-06-20,320.1059964129647
10351,N10352,firewall,HP,2012-01-19,58.577606872303,20.284325078811015,61.694217046872765,25.458794040158228,configuration,2022-12-19,22,upgrade,2023-06-11,456.2291952990997
10352,N10353,router,Dell,2014-12-19,70.77991015434905,88.36510651111257,28.850641804509348,25.189967940232478,configuration,2022-09-13,9,upgrade,2022-04-22,426.9045550074044
10353,N10354,firewall,HP,2017-08-16,12.684451486523663,26.894582053486783,62.57944600229316,31.358709855269783,configuration,2022-09-26,8,inspection,2023-06-20,968.7327362217709
10354,N10355,load balancer,Juniper,2010-10-11,84.83764098963333,98.25598061068324,71.66626942304478,11.604146896400664,configuration,2022-11-28,19,upgrade,2023-10-27,840.8823815061376
10355,N10356,firewall,Cisco,2013-01-06,90.52402793307601,15.001577797464149,31.822174264547332,41.521606970391595,configuration,2022-10-03,10,inspection,2023-07-19,887.6694415005387
10356,N10357,router,Juniper,2015-02-09,45.36787254610049,25.870634917337952,54.52943581177738,16.77971135018584,configuration,2023-09-24,3,repair,2023-05-23,611.1751801138919
10357,N10358,switch,Juniper,2017-11-20,0.8788292579081092,47.17307480105417,0.31595224726229665,12.688565675179053,software,2022-03-01,4,inspection,2023-10-30,208.88365159663923
10358,N10359,switch,Cisco,2017-02-01,13.671335316105848,57.81578427803811,44.33462828365597,17.5086055857152,hardware,2023-02-16,6,repair,2022-08-27,808.532700387453
10359,N10360,firewall,Juniper,2017-04-18,80.45626620885848,58.544864073893834,52.480361048815816,23.495121697485015,configuration,2022-03-10,9,repair,2022-07-21,995.0361624989657
10360,N10361,firewall,Dell,2016-09-04,22.953623384333564,31.788042437056674,6.636149732779673,14.269579801673283,configuration,2022-03-03,22,inspection,2022-03-17,838.6957545740216
10361,N10362,firewall,HP,2012-08-31,5.391984851251741,72.85092543420643,49.26741749123682,26.359994013916086,software,2022-08-14,3,upgrade,2022-04-12,170.7711147031535
10362,N10363,load balancer,Dell,2017-10-04,83.25582898055163,13.499898416662393,41.232178128630096,26.93067062962887,software,2022-05-18,10,upgrade,2023-04-02,961.2656716897064
10363,N10364,switch,Dell,2017-12-09,10.330857778654046,59.862918792083555,13.553636081033392,48.54474277971201,configuration,2022-11-07,6,upgrade,2023-09-15,533.6218827183437
10364,N10365,load balancer,Dell,2011-03-11,97.78221812695085,44.97383520211219,66.14774854004516,45.27213873977487,software,2022-12-14,21,inspection,2023-05-23,446.34176019090927
10365,N10366,switch,Juniper,2018-03-16,53.579710025987694,5.265479933382922,52.87703453792899,44.90260513338302,configuration,2023-11-28,13,upgrade,2022-10-01,626.7972781414272
10366,N10367,switch,Cisco,2017-02-17,54.26747298479913,21.03223227571863,5.510321917768213,13.036982717939011,software,2023-06-20,6,inspection,2023-11-21,321.35217517254955
10367,N10368,load balancer,HP,2013-09-02,56.73538902031279,33.119368701836926,76.07917548599778,39.55300576367313,configuration,2023-09-05,1,repair,2023-08-24,275.4565141254437
10368,N10369,load balancer,HP,2015-05-11,58.79894152814343,7.578465110051036,78.51086758043371,26.68496019000079,configuration,2023-09-15,19,inspection,2022-05-08,669.3585344496815
10369,N10370,router,HP,2010-12-22,52.850909433656525,82.12356423612025,20.94352343427793,19.15116804299823,hardware,2023-04-28,2,inspection,2022-05-14,821.3985816943269
10370,N10371,switch,Dell,2016-04-29,76.63406636179509,3.1050380566762903,17.368239086513547,24.301454581402375,configuration,2022-03-31,9,upgrade,2023-04-03,394.9132092773744
10371,N10372,firewall,Juniper,2010-09-10,93.21417501136067,38.21131686554848,91.02286572418078,30.590972854365795,hardware,2022-05-09,12,repair,2022-09-26,513.5297098678463
10372,N10373,load balancer,Cisco,2012-08-02,49.34523158936739,99.05557231387348,38.64366087786516,34.65561104150304,hardware,2023-12-05,15,repair,2023-01-22,763.7484791575724
10373,N10374,firewall,Cisco,2013-01-20,95.39000666816735,92.73298086035294,33.042090010273114,36.09816823902313,configuration,2023-03-16,21,upgrade,2022-07-01,344.43873038696694
10374,N10375,router,HP,2017-04-14,24.19061189626114,99.54635317275934,1.7274444651553589,6.33901919656934,configuration,2022-10-25,17,inspection,2022-05-12,502.88350403020377
10375,N10376,switch,HP,2011-06-09,34.78225741371179,29.690580477909712,27.307758467996447,3.912691012174463,configuration,2023-10-16,7,inspection,2022-07-07,175.2481534154477
10376,N10377,firewall,Dell,2015-08-26,40.08593883698113,20.99153324608176,6.0998070835969305,19.429454577218845,hardware,2022-03-06,16,repair,2022-07-17,364.2195044874214
10377,N10378,switch,Juniper,2014-10-26,85.46326497065206,35.870382249968415,30.710271547030597,2.7682308898773824,software,2022-11-16,20,upgrade,2023-02-22,290.7255520936993
10378,N10379,firewall,Dell,2012-02-03,70.74350362469013,49.55927375740027,91.33402638113238,18.952919108239957,configuration,2022-06-18,17,upgrade,2022-01-09,789.1897321567752
10379,N10380,switch,Cisco,2011-05-23,87.17954383013738,49.86506968002592,50.40973661962298,37.738004182803465,hardware,2023-01-10,16,repair,2023-03-17,281.77536007806475
10380,N10381,load balancer,Juniper,2012-01-08,34.964811424069175,47.17641530116903,75.77926286173918,2.807366954311108,software,2022-07-20,9,repair,2022-12-29,137.00752181701873
10381,N10382,load balancer,Dell,2010-01-10,34.89505400695583,66.56176915808128,0.39890385230395564,41.110548120794235,configuration,2023-01-06,13,inspection,2022-09-09,236.8280013497608
10382,N10383,load balancer,HP,2016-10-23,70.75923359064446,37.61042474400729,37.94028927072832,22.38730830906679,software,2023-01-20,14,upgrade,2022-06-29,200.32331386775934
10383,N10384,firewall,Cisco,2012-06-03,83.8324884577184,83.34710017504612,72.73048542096167,17.747046628912027,software,2022-02-10,20,upgrade,2022-09-11,355.32142772041504
10384,N10385,switch,Juniper,2016-11-20,96.81359416614701,35.59970990847172,96.04719758732291,33.81718272451445,hardware,2023-06-22,8,inspection,2022-02-17,619.0577164376123
10385,N10386,firewall,HP,2014-11-07,87.73131656931082,13.010672194826,13.257987073086696,23.655873381757704,configuration,2022-12-14,18,inspection,2023-12-14,525.194131704091
10386,N10387,router,HP,2012-07-17,55.90443242204466,77.09709193196073,63.999295105113994,5.820312928158511,hardware,2023-06-11,23,inspection,2022-04-12,976.9802355380795
10387,N10388,firewall,Cisco,2014-03-17,40.56164135610708,69.46758174293862,94.7142208618249,22.127868313811955,configuration,2023-06-19,5,upgrade,2022-05-23,686.941263934425
10388,N10389,load balancer,HP,2014-08-08,76.55690230067722,40.17130808234318,39.06545857827397,35.31502262566973,software,2022-12-04,21,upgrade,2022-03-09,516.9180711133558
10389,N10390,router,HP,2014-03-11,36.91925075194712,14.388340850094428,25.51423335479328,16.252792931229525,hardware,2023-03-15,17,repair,2023-07-13,875.6217238640542
10390,N10391,load balancer,Dell,2013-08-23,53.48958022208573,90.21232137861908,22.271490333308208,21.303192235691714,configuration,2022-02-01,2,inspection,2022-03-01,551.9251453348584
10391,N10392,firewall,Cisco,2014-02-23,62.93885569507085,79.65556219353462,2.3732615520183464,45.206268303343734,software,2022-09-21,9,inspection,2022-09-05,471.375222442917
10392,N10393,load balancer,Dell,2013-05-08,67.27590387070295,8.716496745982749,37.57621483756224,34.13241657689511,hardware,2022-12-10,13,inspection,2023-05-29,278.39811783629676
10393,N10394,load balancer,Dell,2016-06-13,58.14155078026246,29.678745387018736,44.182489906775814,8.684915510326775,software,2023-05-20,4,upgrade,2022-01-04,139.46888672395113
10394,N10395,load balancer,Dell,2013-12-03,15.278519079612696,63.756081638039895,31.607542777319743,11.078906975909858,software,2023-05-12,22,upgrade,2022-04-05,248.17405089931216
10395,N10396,router,HP,2013-07-28,74.9757206633878,1.1950179916018433,43.84872287201069,20.368119181447987,configuration,2023-03-31,1,repair,2022-02-09,606.2102784550743
10396,N10397,router,Juniper,2016-06-03,89.26172524901975,84.95857219970819,80.72836128274136,3.72616376384956,hardware,2022-10-25,2,upgrade,2023-07-13,392.25443881818364
10397,N10398,router,Cisco,2013-12-23,28.707411999653875,68.53920988948451,45.53536906829565,9.334392090347121,configuration,2022-08-12,11,upgrade,2022-08-26,749.1866591771549
10398,N10399,firewall,Juniper,2013-02-17,52.75274837727243,80.6558095843528,27.316036094216866,34.505870962083904,software,2022-08-16,23,inspection,2022-09-15,394.16590405851224
10399,N10400,router,Cisco,2014-03-03,45.97343458454104,9.782058569367113,9.040485354893102,36.254744028902266,software,2022-01-19,8,repair,2023-10-18,807.612450723017
10400,N10401,switch,HP,2011-04-11,7.565757148534402,39.41468930896155,1.5452899109416385,0.4576281152457784,hardware,2023-01-10,15,repair,2023-08-11,730.7807931454707
10401,N10402,router,HP,2010-06-04,50.302190192560914,21.75406044741389,6.743106871522587,6.413437705941483,hardware,2023-03-05,5,inspection,2022-08-06,967.8260717481753
10402,N10403,switch,Juniper,2015-06-25,0.8595753594858535,54.697550592003395,87.44211181516471,7.429697944862984,configuration,2022-01-01,12,repair,2022-01-29,842.8160076924091
10403,N10404,switch,HP,2014-02-18,22.307569123522185,53.24744146795992,53.21956419098078,8.935653631066682,software,2022-10-02,20,repair,2023-06-30,974.3366107027796
10404,N10405,load balancer,Juniper,2017-09-29,70.8735862184189,48.74499587953586,60.209744596123784,45.345794822935176,configuration,2023-02-24,9,inspection,2023-06-06,392.2557926952083
10405,N10406,switch,Cisco,2015-06-12,15.221620881867226,51.08593066806728,71.78225998163967,23.53461631621765,configuration,2022-09-01,7,inspection,2022-07-27,455.82279553029076
10406,N10407,router,Cisco,2011-07-26,70.69444747306531,67.9755036264834,22.809760545901558,40.41922167990034,hardware,2023-10-22,11,inspection,2023-07-09,580.1889919146378
10407,N10408,switch,HP,2010-10-25,80.15199518164671,6.645070398388242,40.897959845197526,1.5188866742693041,configuration,2022-07-17,8,repair,2023-11-18,653.4946389382249
10408,N10409,router,Dell,2016-04-18,66.4640906115834,29.522499093441578,46.20152589641508,36.00355707767802,configuration,2022-09-14,13,upgrade,2023-04-26,638.529603201097
